filename,year,block,route_key,field4,field5,frame_id,name_tail,width,height,bands,dtype,pixel_size_x,pixel_size_y,crs_epsg,origin_x,origin_y,min_x,min_y,max_x,max_y,area_m2
O2021_83_25_1_0025_00001593.tif,2021,83,83-25,1,0025,00001593,,11010,7140,3,uint8,0.1,-0.1,25832,460702.0,6143770.0,460702.0,6143056.0,461803.0,6143770.0,786114.0
O2021_83_25_1_0025_00001594.tif,2021,83,83-25,1,0025,00001594,,11010,7140,3,uint8,0.1,-0.1,25832,460706.0,6144106.0,460706.0,6143392.0,461807.0,6144106.0,786114.0
O2021_83_25_1_0025_00001595.tif,2021,83,83-25,1,0025,00001595,,11020,7140,3,uint8,0.1,-0.1,25832,460707.0,6144442.0,460707.0,6143728.0,461809.0,6144442.0,786828.0
O2021_83_25_1_0025_00001596.tif,2021,83,83-25,1,0025,00001596,,11010,7140,3,uint8,0.1,-0.1,25832,460712.0,6144777.0,460712.0,6144063.0,461813.0,6144777.0,786114.0
O2021_83_25_1_0025_00001597.tif,2021,83,83-25,1,0025,00001597,,11000,7150,3,uint8,0.1,-0.1,25832,460715.0,6145115.0,460715.0,6144400.0,461815.0,6145115.0,786500.0
O2021_83_25_1_0025_00001598.tif,2021,83,83-25,1,0025,00001598,,11010,7150,3,uint8,0.1,-0.1,25832,460715.0,6145450.0,460715.0,6144735.0,461816.0,6145450.0,787215.0
O2021_83_25_1_0026_00001205.tif,2021,83,83-25,1,0026,00001205,,11000,7180,3,uint8,0.1,-0.1,25832,461563.0,6145481.0,461563.0,6144763.0,462663.0,6145481.0,789800.0
O2021_83_25_1_0026_00001206.tif,2021,83,83-25,1,0026,00001206,,11010,7200,3,uint8,0.1,-0.1,25832,461526.0,6145145.0,461526.0,6144425.0,462627.0,6145145.0,792720.0
O2021_83_25_1_0026_00001207.tif,2021,83,83-25,1,0026,00001207,,11000,7190,3,uint8,0.1,-0.1,25832,461540.0,6144809.0,461540.0,6144090.0,462640.0,6144809.0,790900.0
O2021_83_25_1_0026_00001208.tif,2021,83,83-25,1,0026,00001208,,10990,7190,3,uint8,0.1,-0.1,25832,461561.0,6144474.0,461561.0,6143755.0,462660.0,6144474.0,790181.0
O2021_83_25_1_0026_00001209.tif,2021,83,83-25,1,0026,00001209,,10990,7190,3,uint8,0.1,-0.1,25832,461569.0,6144141.0,461569.0,6143422.0,462668.0,6144141.0,790181.0
O2021_83_25_1_0026_00001210.tif,2021,83,83-25,1,0026,00001210,,10990,7190,3,uint8,0.1,-0.1,25832,461566.0,6143805.0,461566.0,6143086.0,462665.0,6143805.0,790181.0
O2021_83_25_1_0026_00001211.tif,2021,83,83-25,1,0026,00001211,,10980,7200,3,uint8,0.1,-0.1,25832,461572.0,6143469.0,461572.0,6142749.0,462670.0,6143469.0,790560.0
O2021_83_25_1_0026_00001212.tif,2021,83,83-25,1,0026,00001212,,11000,7190,3,uint8,0.1,-0.1,25832,461570.0,6143131.0,461570.0,6142412.0,462670.0,6143131.0,790900.0
O2021_83_25_1_0026_00001213.tif,2021,83,83-25,1,0026,00001213,,10990,7200,3,uint8,0.1,-0.1,25832,461568.0,6142795.0,461568.0,6142075.0,462667.0,6142795.0,791280.0
O2021_83_25_1_0026_00001214.tif,2021,83,83-25,1,0026,00001214,,11000,7190,3,uint8,0.1,-0.1,25832,461572.0,6142458.0,461572.0,6141739.0,462672.0,6142458.0,790900.0
O2021_83_25_1_0026_00001215.tif,2021,83,83-25,1,0026,00001215,,10990,7190,3,uint8,0.1,-0.1,25832,461576.0,6142123.0,461576.0,6141404.0,462675.0,6142123.0,790181.0
O2021_83_25_1_0026_00001216.tif,2021,83,83-25,1,0026,00001216,,10990,7190,3,uint8,0.1,-0.1,25832,461577.0,6141787.0,461577.0,6141068.0,462676.0,6141787.0,790181.0
O2021_83_25_1_0027_00001527.tif,2021,83,83-25,1,0027,00001527,,10980,7180,3,uint8,0.1,-0.1,25832,462490.0,6145462.0,462490.0,6144744.0,463588.0,6145462.0,788364.0
O2021_83_25_1_0027_00001528.tif,2021,83,83-25,1,0027,00001528,,11000,7170,3,uint8,0.1,-0.1,25832,462493.0,6145125.0,462493.0,6144408.0,463593.0,6145125.0,788700.0
O2021_83_25_1_0027_00001529.tif,2021,83,83-25,1,0027,00001529,,10990,7180,3,uint8,0.1,-0.1,25832,462495.0,6144790.0,462495.0,6144072.0,463594.0,6144790.0,789082.0
O2021_83_25_1_0027_00001530.tif,2021,83,83-25,1,0027,00001530,,11000,7160,3,uint8,0.1,-0.1,25832,462494.0,6144454.0,462494.0,6143738.0,463594.0,6144454.0,787600.0
O2021_83_25_1_0027_00001531.tif,2021,83,83-25,1,0027,00001531,,10990,7180,3,uint8,0.1,-0.1,25832,462492.0,6144117.0,462492.0,6143399.0,463591.0,6144117.0,789082.0
O2021_83_25_1_0027_00001532.tif,2021,83,83-25,1,0027,00001532,,10990,7170,3,uint8,0.1,-0.1,25832,462493.0,6143780.0,462493.0,6143063.0,463592.0,6143780.0,787983.0
O2021_83_25_1_0027_00001533.tif,2021,83,83-25,1,0027,00001533,,10990,7180,3,uint8,0.1,-0.1,25832,462494.0,6143442.0,462494.0,6142724.0,463593.0,6143442.0,789082.0
O2021_83_25_1_0027_00001534.tif,2021,83,83-25,1,0027,00001534,,10990,7180,3,uint8,0.1,-0.1,25832,462494.0,6143104.0,462494.0,6142386.0,463593.0,6143104.0,789082.0
O2021_83_25_1_0027_00001535.tif,2021,83,83-25,1,0027,00001535,,10990,7180,3,uint8,0.1,-0.1,25832,462494.0,6142768.0,462494.0,6142050.0,463593.0,6142768.0,789082.0
O2021_83_25_1_0027_00001536.tif,2021,83,83-25,1,0027,00001536,,10990,7170,3,uint8,0.1,-0.1,25832,462493.0,6142430.0,462493.0,6141713.0,463592.0,6142430.0,787983.0
O2021_83_25_1_0027_00001537.tif,2021,83,83-25,1,0027,00001537,,11000,7180,3,uint8,0.1,-0.1,25832,462496.0,6142097.0,462496.0,6141379.0,463596.0,6142097.0,789800.0
O2021_83_25_1_0027_00001538.tif,2021,83,83-25,1,0027,00001538,,11000,7170,3,uint8,0.1,-0.1,25832,462496.0,6141759.0,462496.0,6141042.0,463596.0,6141759.0,788700.0
O2021_83_26_1_0012_00001773.tif,2021,83,83-26,1,0012,00001773,,10960,7090,3,uint8,0.1,-0.1,25832,478547.0,6165485.0,478547.0,6164776.0,479643.0,6165485.0,777064.0
O2021_83_26_1_0012_00001774.tif,2021,83,83-26,1,0012,00001774,,10970,7100,3,uint8,0.1,-0.1,25832,478555.0,6165817.0,478555.0,6165107.0,479652.0,6165817.0,778870.0
O2021_83_26_1_0012_00001776.tif,2021,83,83-26,1,0012,00001776,,10970,7110,3,uint8,0.1,-0.1,25832,478563.0,6166481.0,478563.0,6165770.0,479660.0,6166481.0,779967.0
O2021_83_26_1_0012_00001778.tif,2021,83,83-26,1,0012,00001778,,11000,7110,3,uint8,0.1,-0.1,25832,478561.0,6167143.0,478561.0,6166432.0,479661.0,6167143.0,782100.0
O2021_83_26_1_0012_00001780.tif,2021,83,83-26,1,0012,00001780,,10990,7100,3,uint8,0.1,-0.1,25832,478563.0,6167802.0,478563.0,6167092.0,479662.0,6167802.0,780290.0
O2021_83_26_1_0012_00001782.tif,2021,83,83-26,1,0012,00001782,,11030,4160,3,uint8,0.1,-0.1,25832,478562.0,6168314.0,478562.0,6167898.0,479665.0,6168314.0,458848.0
O2021_83_26_1_0012_00001783.tif,2021,83,83-26,1,0012,00001783,,11040,4160,3,uint8,0.1,-0.1,25832,478561.0,6168646.0,478561.0,6168230.0,479665.0,6168646.0,459264.0
O2021_83_26_1_0012_00001784.tif,2021,83,83-26,1,0012,00001784,,11040,4160,3,uint8,0.1,-0.1,25832,478558.0,6168978.0,478558.0,6168562.0,479662.0,6168978.0,459264.0
O2021_83_26_1_0012_00001785.tif,2021,83,83-26,1,0012,00001785,,11040,4160,3,uint8,0.1,-0.1,25832,478551.0,6169311.0,478551.0,6168895.0,479655.0,6169311.0,459264.0
O2021_83_26_1_0013_00001589.tif,2021,83,83-26,1,0013,00001589,,11020,4160,3,uint8,0.1,-0.1,25832,479404.0,6169257.0,479404.0,6168841.0,480506.0,6169257.0,458432.0
O2021_83_26_1_0013_00001590.tif,2021,83,83-26,1,0013,00001590,,11010,4150,3,uint8,0.1,-0.1,25832,479403.0,6168923.0,479403.0,6168508.0,480504.0,6168923.0,456915.0
O2021_83_26_1_0013_00001591.tif,2021,83,83-26,1,0013,00001591,,11010,4140,3,uint8,0.1,-0.1,25832,479401.0,6168592.0,479401.0,6168178.0,480502.0,6168592.0,455814.0
O2021_83_26_1_0013_00001592.tif,2021,83,83-26,1,0013,00001592,,11000,4150,3,uint8,0.1,-0.1,25832,479401.0,6168262.0,479401.0,6167847.0,480501.0,6168262.0,456500.0
O2021_83_26_1_0013_00001594.tif,2021,83,83-26,1,0013,00001594,,10970,7110,3,uint8,0.1,-0.1,25832,479409.0,6167752.0,479409.0,6167041.0,480506.0,6167752.0,779967.0
O2021_83_26_1_0013_00001596.tif,2021,83,83-26,1,0013,00001596,,10980,7110,3,uint8,0.1,-0.1,25832,479419.0,6167095.0,479419.0,6166384.0,480517.0,6167095.0,780678.0
O2021_83_26_1_0013_00001598.tif,2021,83,83-26,1,0013,00001598,,11020,4160,3,uint8,0.1,-0.1,25832,479425.0,6166287.0,479425.0,6165871.0,480527.0,6166287.0,458432.0
O2021_83_26_1_0013_00001599.tif,2021,83,83-26,1,0013,00001599,,11020,4150,3,uint8,0.1,-0.1,25832,479422.0,6165956.0,479422.0,6165541.0,480524.0,6165956.0,457330.0
O2021_83_26_1_0013_00001600.tif,2021,83,83-26,1,0013,00001600,,11020,4150,3,uint8,0.1,-0.1,25832,479418.0,6165625.0,479418.0,6165210.0,480520.0,6165625.0,457330.0
O2021_83_26_1_0013_00001601.tif,2021,83,83-26,1,0013,00001601,,11020,4150,3,uint8,0.1,-0.1,25832,479413.0,6165294.0,479413.0,6164879.0,480515.0,6165294.0,457330.0
O2021_83_26_1_0014_00001452.tif,2021,83,83-26,1,0014,00001452,,11030,4150,3,uint8,0.1,-0.1,25832,480280.0,6165332.0,480280.0,6164917.0,481383.0,6165332.0,457745.0
O2021_83_26_1_0014_00001453.tif,2021,83,83-26,1,0014,00001453,,11030,4160,3,uint8,0.1,-0.1,25832,480285.0,6165662.0,480285.0,6165246.0,481388.0,6165662.0,458848.0
O2021_83_26_1_0014_00001454.tif,2021,83,83-26,1,0014,00001454,,11030,4150,3,uint8,0.1,-0.1,25832,480288.0,6165990.0,480288.0,6165575.0,481391.0,6165990.0,457745.0
O2021_83_26_1_0014_00001455.tif,2021,83,83-26,1,0014,00001455,,11040,4160,3,uint8,0.1,-0.1,25832,480286.0,6166322.0,480286.0,6165906.0,481390.0,6166322.0,459264.0
O2021_83_26_1_0014_00001457.tif,2021,83,83-26,1,0014,00001457,,11010,7130,3,uint8,0.1,-0.1,25832,480287.0,6167126.0,480287.0,6166413.0,481388.0,6167126.0,785013.0
O2021_83_26_1_0014_00001459.tif,2021,83,83-26,1,0014,00001459,,11020,7140,3,uint8,0.1,-0.1,25832,480291.0,6167785.0,480291.0,6167071.0,481393.0,6167785.0,786828.0
O2021_83_26_1_0014_00001461.tif,2021,83,83-26,1,0014,00001461,,10990,7110,3,uint8,0.1,-0.1,25832,480291.0,6168440.0,480291.0,6167729.0,481390.0,6168440.0,781389.0
O2021_83_26_1_0014_00001463.tif,2021,83,83-26,1,0014,00001463,,11000,7120,3,uint8,0.1,-0.1,25832,480289.0,6169102.0,480289.0,6168390.0,481389.0,6169102.0,783200.0
O2021_83_31_1_0039_00123148.tif,2021,83,83-31,1,0039,00123148,,9150,6840,3,uint8,0.1,-0.1,25832,491020.0,6103700.0,491020.0,6103016.0,491935.0,6103700.0,625860.0
O2021_83_31_1_0039_00123154.tif,2021,83,83-31,1,0039,00123154,,9150,6840,3,uint8,0.1,-0.1,25832,491017.0,6104323.0,491017.0,6103639.0,491932.0,6104323.0,625860.0
O2021_83_31_1_0039_00123200.tif,2021,83,83-31,1,0039,00123200,,9160,6830,3,uint8,0.1,-0.1,25832,491015.0,6104945.0,491015.0,6104262.0,491931.0,6104945.0,625628.0
O2021_83_31_1_0040_00094620.tif,2021,83,83-31,1,0040,00094620,,9200,4020,3,uint8,0.1,-0.1,25832,491756.0,6103571.0,491756.0,6103169.0,492676.0,6103571.0,369840.0
O2021_83_31_1_0040_00094623.tif,2021,83,83-31,1,0040,00094623,,9200,4010,3,uint8,0.1,-0.1,25832,491758.0,6103882.0,491758.0,6103481.0,492678.0,6103882.0,368920.0
O2021_83_31_1_0040_00094626.tif,2021,83,83-31,1,0040,00094626,,9200,4020,3,uint8,0.1,-0.1,25832,491760.0,6104193.0,491760.0,6103791.0,492680.0,6104193.0,369840.0
O2021_83_31_1_0040_00094632.tif,2021,83,83-31,1,0040,00094632,,9200,6880,3,uint8,0.1,-0.1,25832,491758.0,6104959.0,491758.0,6104271.0,492678.0,6104959.0,632960.0
O2021_83_31_1_0041_00093557.tif,2021,83,83-31,1,0041,00093557,,9160,6850,3,uint8,0.1,-0.1,25832,492481.0,6104994.0,492481.0,6104309.0,493397.0,6104994.0,627460.0
O2021_83_31_1_0041_00093603.tif,2021,83,83-31,1,0041,00093603,,9160,6850,3,uint8,0.1,-0.1,25832,492482.0,6104371.0,492482.0,6103686.0,493398.0,6104371.0,627460.0
O2021_83_31_1_0041_00093609.tif,2021,83,83-31,1,0041,00093609,,9160,6850,3,uint8,0.1,-0.1,25832,492485.0,6103750.0,492485.0,6103065.0,493401.0,6103750.0,627460.0
O2021_83_31_1_0042_00092126.tif,2021,83,83-31,1,0042,00092126,,9000,6000,3,uint8,0.1,-0.1,25832,493221.0,6103082.0,493221.0,6102482.0,494121.0,6103082.0,540000.0
O2021_83_31_1_0042_00092132.tif,2021,83,83-31,1,0042,00092132,,9150,6850,3,uint8,0.1,-0.1,25832,493208.0,6103705.0,493208.0,6103020.0,494123.0,6103705.0,626775.0
O2021_83_31_1_0042_00092138.tif,2021,83,83-31,1,0042,00092138,,9150,6850,3,uint8,0.1,-0.1,25832,493211.0,6104329.0,493211.0,6103644.0,494126.0,6104329.0,626775.0
O2021_83_31_1_0042_00092144.tif,2021,83,83-31,1,0042,00092144,,9160,6850,3,uint8,0.1,-0.1,25832,493214.0,6104951.0,493214.0,6104266.0,494130.0,6104951.0,627460.0
O2021_83_31_1_0043_00091110.tif,2021,83,83-31,1,0043,00091110,,9180,4010,3,uint8,0.1,-0.1,25832,493923.0,6105128.0,493923.0,6104727.0,494841.0,6105128.0,368118.0
O2021_83_31_1_0043_00091113.tif,2021,83,83-31,1,0043,00091113,,9180,4010,3,uint8,0.1,-0.1,25832,493923.0,6104819.0,493923.0,6104418.0,494841.0,6104819.0,368118.0
O2021_83_31_1_0043_00091116.tif,2021,83,83-31,1,0043,00091116,,9180,4010,3,uint8,0.1,-0.1,25832,493923.0,6104508.0,493923.0,6104107.0,494841.0,6104508.0,368118.0
O2021_83_31_1_0043_00091119.tif,2021,83,83-31,1,0043,00091119,,9190,6860,3,uint8,0.1,-0.1,25832,493922.0,6104341.0,493922.0,6103655.0,494841.0,6104341.0,630434.0
O2021_83_31_1_0043_00091125.tif,2021,83,83-31,1,0043,00091125,,9190,6870,3,uint8,0.1,-0.1,25832,493921.0,6103721.0,493921.0,6103034.0,494840.0,6103721.0,631353.0
O2021_83_34_1_0012_00001466.tif,2021,83,83-34,1,0012,00001466,,11000,7000,3,uint8,0.1,-0.1,25832,547040.0,6100631.0,547040.0,6099931.0,548140.0,6100631.0,770000.0
O2021_83_34_1_0012_00001467.tif,2021,83,83-34,1,0012,00001467,,11000,7000,3,uint8,0.1,-0.1,25832,547043.0,6100286.0,547043.0,6099586.0,548143.0,6100286.0,770000.0
O2021_83_34_1_0012_00001468.tif,2021,83,83-34,1,0012,00001468,,11000,7000,3,uint8,0.1,-0.1,25832,547053.0,6099936.0,547053.0,6099236.0,548153.0,6099936.0,770000.0
O2021_83_34_1_0012_00001469.tif,2021,83,83-34,1,0012,00001469,,11000,7000,3,uint8,0.1,-0.1,25832,547053.0,6099597.0,547053.0,6098897.0,548153.0,6099597.0,770000.0
O2021_83_34_1_0012_00001470.tif,2021,83,83-34,1,0012,00001470,,11000,7000,3,uint8,0.1,-0.1,25832,547058.0,6099249.0,547058.0,6098549.0,548158.0,6099249.0,770000.0
O2021_83_34_1_0012_00001471.tif,2021,83,83-34,1,0012,00001471,,11000,7000,3,uint8,0.1,-0.1,25832,547053.0,6098914.0,547053.0,6098214.0,548153.0,6098914.0,770000.0
O2021_83_34_1_0013_00001606.tif,2021,83,83-34,1,0013,00001606,,11000,7000,3,uint8,0.1,-0.1,25832,547975.0,6099166.0,547975.0,6098466.0,549075.0,6099166.0,770000.0
O2021_83_34_1_0013_00001608.tif,2021,83,83-34,1,0013,00001608,,11000,7000,3,uint8,0.1,-0.1,25832,547960.0,6099861.0,547960.0,6099161.0,549060.0,6099861.0,770000.0
O2021_83_34_1_0013_00001609.tif,2021,83,83-34,1,0013,00001609,,11000,7000,3,uint8,0.1,-0.1,25832,547962.0,6100196.0,547962.0,6099496.0,549062.0,6100196.0,770000.0
O2021_83_34_1_0013_00001610.tif,2021,83,83-34,1,0013,00001610,,11000,7000,3,uint8,0.1,-0.1,25832,547963.0,6100540.0,547963.0,6099840.0,549063.0,6100540.0,770000.0
O2021_83_34_1_0014_00001642.tif,2021,83,83-34,1,0014,00001642,,11000,7000,3,uint8,0.1,-0.1,25832,548770.0,6100717.0,548770.0,6100017.0,549870.0,6100717.0,770000.0
O2021_83_34_1_0014_00001643.tif,2021,83,83-34,1,0014,00001643,,11000,7000,3,uint8,0.1,-0.1,25832,548770.0,6100378.0,548770.0,6099678.0,549870.0,6100378.0,770000.0
O2021_83_34_1_0014_00001644.tif,2021,83,83-34,1,0014,00001644,,11000,7000,3,uint8,0.1,-0.1,25832,548772.0,6100029.0,548772.0,6099329.0,549872.0,6100029.0,770000.0
O2021_83_34_1_0014_00001645.tif,2021,83,83-34,1,0014,00001645,,11000,7000,3,uint8,0.1,-0.1,25832,548774.0,6099688.0,548774.0,6098988.0,549874.0,6099688.0,770000.0
O2021_83_34_1_0014_00001646.tif,2021,83,83-34,1,0014,00001646,,11000,7000,3,uint8,0.1,-0.1,25832,548767.0,6099353.0,548767.0,6098653.0,549867.0,6099353.0,770000.0
O2021_83_34_1_0014_00001647.tif,2021,83,83-34,1,0014,00001647,,11000,7000,3,uint8,0.1,-0.1,25832,548763.0,6099011.0,548763.0,6098311.0,549863.0,6099011.0,770000.0
O2021_83_34_1_0024_00002339.tif,2021,83,83-34,1,0024,00002339,,11000,7000,3,uint8,0.1,-0.1,25832,557358.0,6093529.0,557358.0,6092829.0,558458.0,6093529.0,770000.0
O2021_83_34_1_0024_00002340.tif,2021,83,83-34,1,0024,00002340,,11000,7000,3,uint8,0.1,-0.1,25832,557357.0,6093187.0,557357.0,6092487.0,558457.0,6093187.0,770000.0
O2021_83_34_1_0024_00002341.tif,2021,83,83-34,1,0024,00002341,,11000,7000,3,uint8,0.1,-0.1,25832,557360.0,6092840.0,557360.0,6092140.0,558460.0,6092840.0,770000.0
O2021_83_34_1_0024_00002342.tif,2021,83,83-34,1,0024,00002342,,11000,7000,3,uint8,0.1,-0.1,25832,557360.0,6092499.0,557360.0,6091799.0,558460.0,6092499.0,770000.0
O2021_83_34_1_0024_00002343.tif,2021,83,83-34,1,0024,00002343,,11000,7000,3,uint8,0.1,-0.1,25832,557367.0,6092150.0,557367.0,6091450.0,558467.0,6092150.0,770000.0
O2021_83_34_1_0025_00002423.tif,2021,83,83-34,1,0025,00002423,,11000,7000,3,uint8,0.1,-0.1,25832,558318.0,6092147.0,558318.0,6091447.0,559418.0,6092147.0,770000.0
O2021_83_34_1_0025_00002424.tif,2021,83,83-34,1,0025,00002424,,11000,7000,3,uint8,0.1,-0.1,25832,558319.0,6092489.0,558319.0,6091789.0,559419.0,6092489.0,770000.0
O2021_83_34_1_0025_00002425.tif,2021,83,83-34,1,0025,00002425,,11000,7000,3,uint8,0.1,-0.1,25832,558309.0,6092843.0,558309.0,6092143.0,559409.0,6092843.0,770000.0
O2021_83_34_1_0025_00002426.tif,2021,83,83-34,1,0025,00002426,,11000,7000,3,uint8,0.1,-0.1,25832,558304.0,6093185.0,558304.0,6092485.0,559404.0,6093185.0,770000.0
O2021_83_34_1_0025_00002427.tif,2021,83,83-34,1,0025,00002427,,11000,7000,3,uint8,0.1,-0.1,25832,558304.0,6093525.0,558304.0,6092825.0,559404.0,6093525.0,770000.0
O2021_84_40_1_0028_00060903.tif,2021,84,84-40,1,0028,00060903,,8950,3910,3,uint8,0.1,-0.1,25832,711946.0,6177981.0,711946.0,6177590.0,712841.0,6177981.0,349945.0
O2021_84_40_1_0028_00060907.tif,2021,84,84-40,1,0028,00060907,,8960,3910,3,uint8,0.1,-0.1,25832,711944.0,6178297.0,711944.0,6177906.0,712840.0,6178297.0,350336.0
O2021_84_40_1_0029_00063246.tif,2021,84,84-40,1,0029,00063246,,8960,3920,3,uint8,0.1,-0.1,25832,712659.0,6178326.0,712659.0,6177934.0,713555.0,6178326.0,351232.0
O2021_84_40_1_0029_00063250.tif,2021,84,84-40,1,0029,00063250,,8960,3920,3,uint8,0.1,-0.1,25832,712661.0,6178010.0,712661.0,6177618.0,713557.0,6178010.0,351232.0
O2021_84_40_1_0029_00063254.tif,2021,84,84-40,1,0029,00063254,,8960,3920,3,uint8,0.1,-0.1,25832,712663.0,6177695.0,712663.0,6177303.0,713559.0,6177695.0,351232.0
O2021_84_40_1_0029_00063257.tif,2021,84,84-40,1,0029,00063257,,8950,3920,3,uint8,0.1,-0.1,25832,712665.0,6177381.0,712665.0,6176989.0,713560.0,6177381.0,350840.0
O2021_84_40_1_0030_00064232.tif,2021,84,84-40,1,0030,00064232,,8960,3910,3,uint8,0.1,-0.1,25832,713386.0,6177309.0,713386.0,6176918.0,714282.0,6177309.0,350336.0
O2021_84_40_1_0030_00064236.tif,2021,84,84-40,1,0030,00064236,,8950,3910,3,uint8,0.1,-0.1,25832,713386.0,6177625.0,713386.0,6177234.0,714281.0,6177625.0,349945.0
O2021_84_40_1_0030_00064240.tif,2021,84,84-40,1,0030,00064240,,8960,3910,3,uint8,0.1,-0.1,25832,713386.0,6177938.0,713386.0,6177547.0,714282.0,6177938.0,350336.0
O2021_84_40_1_0030_00064244.tif,2021,84,84-40,1,0030,00064244,,8960,3910,3,uint8,0.1,-0.1,25832,713388.0,6178255.0,713388.0,6177864.0,714284.0,6178255.0,350336.0
O2021_84_40_1_0030_00064248.tif,2021,84,84-40,1,0030,00064248,,8970,3920,3,uint8,0.1,-0.1,25832,713392.0,6178572.0,713392.0,6178180.0,714289.0,6178572.0,351624.0
O2021_84_40_1_0031_00070533.tif,2021,84,84-40,1,0031,00070533,,8960,3910,3,uint8,0.1,-0.1,25832,714097.0,6177965.0,714097.0,6177574.0,714993.0,6177965.0,350336.0
O2021_84_40_1_0031_00070536.tif,2021,84,84-40,1,0031,00070536,,8960,3920,3,uint8,0.1,-0.1,25832,714099.0,6177655.0,714099.0,6177263.0,714995.0,6177655.0,351232.0
O2021_84_40_1_0031_00070540.tif,2021,84,84-40,1,0031,00070540,,8960,3920,3,uint8,0.1,-0.1,25832,714102.0,6177346.0,714102.0,6176954.0,714998.0,6177346.0,351232.0
O2021_84_40_1_0037_00084308.tif,2021,84,84-40,1,0037,00084308,,8000,6000,3,uint8,0.1,-0.1,25832,718423.0,6177353.0,718423.0,6176753.0,719223.0,6177353.0,480000.0
O2021_84_40_1_0037_00084312.tif,2021,84,84-40,1,0037,00084312,,8000,6000,3,uint8,0.1,-0.1,25832,718422.0,6177041.0,718422.0,6176441.0,719222.0,6177041.0,480000.0
O2021_84_40_1_0037_00084316.tif,2021,84,84-40,1,0037,00084316,,8000,6000,3,uint8,0.1,-0.1,25832,718421.0,6176731.0,718421.0,6176131.0,719221.0,6176731.0,480000.0
O2021_84_40_1_0037_00084319.tif,2021,84,84-40,1,0037,00084319,,8000,6000,3,uint8,0.1,-0.1,25832,718421.0,6176420.0,718421.0,6175820.0,719221.0,6176420.0,480000.0
O2021_84_40_1_0037_00084323.tif,2021,84,84-40,1,0037,00084323,,8000,6000,3,uint8,0.1,-0.1,25832,718420.0,6176108.0,718420.0,6175508.0,719220.0,6176108.0,480000.0
O2021_84_40_1_0037_00084327.tif,2021,84,84-40,1,0037,00084327,,8000,6000,3,uint8,0.1,-0.1,25832,718420.0,6175797.0,718420.0,6175197.0,719220.0,6175797.0,480000.0
O2021_84_40_1_0037_00084331.tif,2021,84,84-40,1,0037,00084331,,8000,6000,3,uint8,0.1,-0.1,25832,718420.0,6175486.0,718420.0,6174886.0,719220.0,6175486.0,480000.0
O2021_84_40_1_0037_00084334.tif,2021,84,84-40,1,0037,00084334,,8000,6000,3,uint8,0.1,-0.1,25832,718420.0,6175177.0,718420.0,6174577.0,719220.0,6175177.0,480000.0
O2021_84_40_1_0038_00060829.tif,2021,84,84-40,1,0038,00060829,,9000,6000,3,uint8,0.1,-0.1,25832,719169.0,6175084.0,719169.0,6174484.0,720069.0,6175084.0,540000.0
O2021_84_40_1_0038_00060832.tif,2021,84,84-40,1,0038,00060832,,9000,6000,3,uint8,0.1,-0.1,25832,719167.0,6175395.0,719167.0,6174795.0,720067.0,6175395.0,540000.0
O2021_84_40_1_0038_00060835.tif,2021,84,84-40,1,0038,00060835,,9000,6000,3,uint8,0.1,-0.1,25832,719164.0,6175711.0,719164.0,6175111.0,720064.0,6175711.0,540000.0
O2021_84_40_1_0038_00060839.tif,2021,84,84-40,1,0038,00060839,,9000,6000,3,uint8,0.1,-0.1,25832,719161.0,6176023.0,719161.0,6175423.0,720061.0,6176023.0,540000.0
O2021_84_40_1_0038_00060842.tif,2021,84,84-40,1,0038,00060842,,9000,6000,3,uint8,0.1,-0.1,25832,719158.0,6176336.0,719158.0,6175736.0,720058.0,6176336.0,540000.0
O2021_84_40_1_0038_00060845.tif,2021,84,84-40,1,0038,00060845,,9000,6000,3,uint8,0.1,-0.1,25832,719155.0,6176649.0,719155.0,6176049.0,720055.0,6176649.0,540000.0
O2021_84_40_1_0038_00060852.tif,2021,84,84-40,1,0038,00060852,,9000,6000,3,uint8,0.1,-0.1,25832,719151.0,6177276.0,719151.0,6176676.0,720051.0,6177276.0,540000.0
O2021_84_40_1_0038_00060855.tif,2021,84,84-40,1,0038,00060855,,9000,6000,3,uint8,0.1,-0.1,25832,719149.0,6177587.0,719149.0,6176987.0,720049.0,6177587.0,540000.0
O2021_84_40_1_0039_00062701.tif,2021,84,84-40,1,0039,00062701,,9000,6000,3,uint8,0.1,-0.1,25832,719858.0,6177610.0,719858.0,6177010.0,720758.0,6177610.0,540000.0
O2021_84_40_1_0039_00062704.tif,2021,84,84-40,1,0039,00062704,,9000,6000,3,uint8,0.1,-0.1,25832,719861.0,6177305.0,719861.0,6176705.0,720761.0,6177305.0,540000.0
O2021_84_40_1_0039_00062707.tif,2021,84,84-40,1,0039,00062707,,9000,6000,3,uint8,0.1,-0.1,25832,719865.0,6176994.0,719865.0,6176394.0,720765.0,6176994.0,540000.0
O2021_84_40_1_0039_00062710.tif,2021,84,84-40,1,0039,00062710,,9000,6000,3,uint8,0.1,-0.1,25832,719868.0,6176686.0,719868.0,6176086.0,720768.0,6176686.0,540000.0
O2021_84_40_1_0039_00062712.tif,2021,84,84-40,1,0039,00062712,,9000,6000,3,uint8,0.1,-0.1,25832,719872.0,6176369.0,719872.0,6175769.0,720772.0,6176369.0,540000.0
